sentence #,Word,Tag
54,E,O
54,business,O
54,Suite,O
54,applications,O
54,.,O
54,Worked,O
54,on,O
54,various,O
54,modules,O
54,like,O
54,AR,B-Skill
54,",",O
54,AP,B-Skill
54,",",O
54,GL,B-Skill
54,",",O
54,FA,B-Skill
54,",",O
54,OLFM,B-Skill
54,",",O
54,HRMS,B-Skill
54,and,I-Skill
54,PO,O
54,.,O
54,Has,O
54,gained,O
54,proficiency,O
54,in,O
54,Oracle,B-Skill
54,9i,O
54,10g,O
54,",",O
54,SQL,B-Skill
54,",",O
54,PL,O
54,SQL,B-Skill
54,",",O
54,Discoverer,B-Skill
54,10g,O
54,",",O
54,Oracle,B-Skill
54,reports,O
54,6i,O
54,10g,O
54,",",O
54,BI,B-Skill
54,Publisher,I-Skill
54,reports,O
54,",",O
54,OEM,O
54,For,O
54,data,O
54,masking,O
54,",",O
54,Methodologies,O
54,Oracle,B-Skill
54,AIM,O
54,",",O
54,OUM,O
54,Migration,O
54,Tool,O
54,Kintana,B-Skill
54,Senor,O
54,Consultant,O
54,Oracle,B-Skill
54,2011,O
54,to,O
54,July,O
54,2011,O
54,Staff,O
54,Consultant,O
54,Caterpillar,O
54,December,O
54,2005,O
54,to,O
54,December,O
54,2007,O
54,Duration,O
54,Size,O
54,:,O
54,4,O
54,months,O
54,10,O
54,Associate,O
54,Consultant,O
54,Caterpillar,O
54,October,O
54,2004,O
54,to,O
54,December,O
54,2005,O
54,https,O
54,:,O
54,www,O
54,.,O
54,indeed,O
54,.,O
54,com,O
54,r,O
54,Pratibha,O
54,P,O
54,b4c1202741d63c6c,O
54,?,O
54,isid,O
54,rex,O
54,download,O
54,ikw,O
54,download,O
54,top,O
54,co,O
54,IN,O
54,Duration,O
54,Size,O
54,:,O
54,4,O
54,months,O
54,10,O
54,Associate,O
54,Consultant,O
54,Vault,O
54,Consulting,O
54,October,O
54,2003,O
54,to,O
54,October,O
54,2004,O
54,Project,O
54,Name,O
54,:,O
54,AMAT,O
54,Client,O
54,:,O
54,Applied,O
54,Materials,O
54,Duration,O
54,Size,O
54,:,O
54,1,O
54,months,O
54,3,O
54,Organization,O
54,:,O
54,Oracle,B-Skill
54,Environment,O
54,:,O
54,Oracle,B-Skill
54,Applications,I-Skill
54,11i,O
54,Responsibilities,O
54,:,O
54,AMAT,O
54,was,O
54,an,O
54,implementation,O
54,project,O
54,.,O
54,I,O
54,was,O
54,involved,O
54,in,O
54,developing,O
54,complex,O
54,Discoverer,B-Skill
54,reports,O
54,which,O
54,fully,O
54,meets,O
54,the,O
54,objectives,O
54,for,O
54,forecasting,O
54,the,O
54,history,O
54,and,O
54,exception,O
54,details,O
54,of,O
54,AMAT,O
54,',O
54,s,O
54,buyers,O
54,Suppliers,O
54,with,O
54,capability,O
54,to,O
54,review,O
54,FGI,O
54,Finished,O
54,Goods,O
54,Inventory,O
54,",",O
54,LLI,O
54,Linked,O
54,Level,O
54,Inventory,O
54,details,O
54,Project,O
54,Name,O
54,:,O
54,Dollar,O
54,General,B-Skill
54,Client,O
54,:,O
54,Dollar,O
54,General,B-Skill
54,Duration,O
54,Size,O
54,:,O
54,2,O
54,months,O
54,3,O
54,Organization,O
54,:,O
54,Oracle,B-Skill
54,Environment,O
54,:,O
54,Data,O
54,Warehousing,O
54,Responsibilities,O
54,:,O
54,Dollar,O
54,General,B-Skill
54,was,O
54,an,O
54,implementation,O
54,project,O
54,.,O
54,I,O
54,was,O
54,involved,O
54,in,O
54,developing,O
54,Discoverer,B-Skill
54,reports,O
54,.,O
54,Project,O
54,Name,O
54,:,O
54,Emerson,O
54,Client,O
54,:,O
54,Emerson,O
54,Process,O
54,Management,O
54,Duration,O
54,Size,O
54,:,O
54,2,O
54,months,O
54,3,O
54,Organization,O
54,:,O
54,Oracle,B-Skill
54,Environment,O
54,:,O
54,Data,O
54,Warehousing,O
54,Responsibilities,O
54,:,O
54,Dollar,O
54,General,B-Skill
54,was,O
54,an,O
54,implementation,O
54,project,O
54,.,O
54,I,O
54,was,O
54,involved,O
54,in,O
54,developing,O
54,Discoverer,B-Skill
54,report,O
54,for,O
54,each,O
54,division,O
54,country,O
54,",",O
54,division,O
54,world,O
54,area,O
54,and,O
54,total,O
54,division,O
54,single,O
54,reports,O
54,.,O
54,The,O
54,divisions,O
54,were,O
54,also,O
54,compared,O
54,against,O
54,each,O
54,other,O
54,comparison,O
54,reports,O
54,EDUCATION,O
54,B,O
54,.,O
54,E,O
54,Visvesvaraya,O
54,Technological,O
54,University,O
54,2017,O
54,Bachelor,O
54,of,O
54,Engineering,O
54,in,O
54,Engineering,O
54,Dayanand,O
54,Sagar,O
54,College,O
54,of,O
54,Engineering,O
54,Bangalore,O
54,Visvesvaraya,O
54,Technological,O
54,University,O
54,Sagar,O
54,",",O
54,Karnataka,O
54,SKILLS,O
54,Extension,B-Skill
54,",",O
54,PLSQL,B-Skill
54,",",O
54,BI,B-Skill
54,Publisher,I-Skill
54,Reports,O
54,",",O
54,Oracle,B-Skill
54,Reports,I-Skill
54,",",O
54,AP,B-Skill
54,",",O
54,HRMS,B-Skill
54,",",O
54,GL,B-Skill
54,",",O
54,Conversion,B-Skill
54,",",O
54,Oracle,B-Skill
54,Apps,I-Skill
54,technical,B-Skill
54,",",O
54,Interface,B-Skill
54,",",O
54,AR,B-Skill
54,",",O
54,TOAD,B-Skill
54,",",O
54,OLFM,B-Skill
54,",",O
54,SQL,B-Skill
54,",",O
54,FA,B-Skill
54,ADDITIONAL,O
54,INFORMATION,O
54,Software,O
54,Skills,O
54,:,O
54,ERP,O
54,Oracle,B-Skill
54,Applications,I-Skill
54,11i,O
54,",",O
54,R12,B-Skill
54,Accounts,B-Skill
54,Receivable,I-Skill
54,",",O
54,Accounts,B-Skill
54,Payable,I-Skill
54,",",O
54,Fixed,B-Skill
54,Assets,I-Skill
54,",",O
54,General,B-Skill
54,Ledger,I-Skill
54,",",O
54,Oracle,B-Skill
54,Lease,I-Skill
54,and,O
54,Finance,O
54,Management,O
54,",",O
54,Purchasing,O
54,and,O
54,HRMS,B-Skill
54,Employee,O
54,",",O
54,Assignment,O
54,",",O
54,Contacts,O
54,",",O
54,Pay,O
54,methods,O
54,",",O
54,Job,O
54,and,O
54,Location,O
54,RDBMS,B-Skill
54,Oracle,B-Skill
54,LANGUAGES,O
54,C++,B-Skill
54,TOOLS,B-Skill
54,Toad,I-Skill
54,",",O
54,SQL,B-Skill
54,Developer,O
54,",",O
54,Kintana,B-Skill
54,",",O
54,Report,B-Skill
54,Builder,I-Skill
54,6i,O
54,10g,O
54,",",O
54,Discoverer,B-Skill
54,Admin,O
54,Desktop,O
54,Plus,O
54,Viewer,B-Skill
54,and,I-Skill
54,BI,B-Skill
54,Publisher,I-Skill
55,Prem,O
55,Koshti,O
55,Officer,O
55,HR,O
55,Administration,O
55,in,O
55,H,O
55,.,O
55,R,O
55,.,O
55,Johnson,O
55,India,O
55,SAP,B-Skill
55,R,O
55,Dewas,O
55,",",O
55,Madhya,O
55,Pradesh,O
55,Email,O
55,me,O
55,on,O
55,Indeed,O
55,:,O
55,indeed,O
55,.,O
55,com,O
55,r,O
55,Prem,O
55,Koshti,O
55,a1fec9e7289496f0,O
55,To,O
55,acquire,O
55,a,O
55,key,O
55,Position,O
55,in,O
55,Human,O
55,Resource,O
55,Management,O
55,SAP,B-Skill
55,field,O
55,by,O
55,continuously,O
55,improving,O
55,knowledge,O
55,and,O
55,skills,O
55,.,O
55,Very,O
55,strong,O
55,logical,O
55,",",O
55,analytical,O
55,skills,O
55,with,O
55,vast,O
55,experience,O
55,in,O
55,MS,B-Skill
55,EXCEL,O
55,.,O
55,Very,O
55,energetic,O
55,",",O
55,hardworking,O
55,and,O
55,highly,O
55,self,O
55,motivated,O
55,team,O
55,player,O
55,with,O
55,strong,O
55,problem,O
55,solving,O
55,skills,O
55,and,O
55,very,O
55,good,O
55,communication,O
55,and,O
55,leadership,O
55,skills,O
55,.,O
55,Very,O
55,flexible,O
55,.,O
55,Projects,O
55,:,O
55,Project,O
55,Name,O
55,:,O
55,SAP,B-Skill
55,HR,O
55,",",O
55,Employee,O
55,Administration,O
55,Client,O
55,:,O
55,H,O
55,.,O
55,R,O
55,.,O
55,Johnson,O
55,India,O
55,A,O
55,Division,O
55,of,O
55,Prism,O
55,Cement,O
55,Limited,O
55,",",O
55,DEWAS,O
55,M,O
55,.,O
55,P,O
55,.,O
55,WORK,O
55,EXPERIENCE,O
55,Officer,O
55,HR,O
55,Administration,O
55,in,O
55,H,O
55,.,O
55,R,O
55,.,O
55,Johnson,O
55,India,O
55,SAP,B-Skill
55,R,O
55,Dewas,O
55,",",O
55,Madhya,O
55,Pradesh,O
55,July,O
55,2002,O
55,to,O
55,Present,O
55,SAP,B-Skill
55,R,O
55,3,O
55,",",O
55,06,O
55,years,O
55,',O
55,experience,O
55,in,O
55,SAP,B-Skill
55,HR,O
55,Functional,O
55,Module,O
55,Current,O
55,Employer,O
55,:,O
55,Presently,O
55,working,O
55,as,O
55,Officer,O
55,HR,O
55,Administration,O
55,in,O
55,H,O
55,.,O
55,R,O
55,.,O
55,Johnson,O
55,India,O
55,",",O
55,A,O
55,Division,O
55,of,O
55,Prism,O
55,Cement,O
55,Limited,O
55,",",O
55,DEWAS,O
55,M,O
55,.,O
55,P,O
55,.,O
55,from,O
55,30,O
55,.,O
55,07,O
55,.,O
55,2002,O
55,to,O
55,till,O
55,date,O
55,.,O
55,EDUCATION,O
55,B,O
55,.,O
55,Com,O
55,.,O
55,in,O
55,Dr,O
55,.,O
55,Harisingh,O
55,Gour,O
55,V,O
55,.,O
55,V,O
55,Polytechnic,O
55,College,O
55,Damoh,O
55,Sagar,O
55,",",O
55,Madhya,O
55,Pradesh,O
55,1990,O
55,SKILLS,O
55,HR,O
55,10,O
55,years,O
55,",",O
55,SAP,B-Skill
55,10,O
55,years,O
55,",",O
55,APPRAISAL,B-Skill
55,Less,O
55,than,O
55,1,O
55,year,O
55,",",O
55,BUYING,O
55,PROCUREMENT,O
55,Less,O
55,than,O
55,1,O
55,year,O
55,",",O
55,DATABASE,B-Skill
55,Less,O
55,than,O
55,1,O
55,year,O
55,ADDITIONAL,O
55,INFORMATION,O
55,Technical,O
55,skills,O
55,:,O
55,SAP,B-Skill
55,HR,O
55,Module,O
55,.,O
55,Description,O
55,:,O
55,Maintaining,O
55,electronic,O
55,punching,O
55,system,O
55,",",O
55,Daily,O
55,Production,O
55,MIS,O
55,Report,O
55,",",O
55,Monthly,O
55,Manpower,O
55,report,O
55,.,O
55,I,O
55,.,O
55,F,O
55,.,O
55,Annual,O
55,Returns,O
55,",",O
55,Form,O
55,5,O
55,Holiday,O
55,wages,O
55,.,O
55,Employee,O
55,',O
55,s,O
55,gratuity,O
55,policy,O
55,updation,O
55,.,O
55,Maintaining,O
55,all,O
55,record,O
55,',O
55,s,O
55,document,O
55,related,O
55,to,O
55,personal,O
55,HR,O
55,department,O
55,",",O
55,Employees,O
55,data,O
55,bank,O
55,.,O
55,Employees,O
55,leave,O
55,",",O
55,attendance,O
55,",",O
55,c,O
55,off,O
55,",",O
55,absenteeism,O
55,statement,O
55,.,O
55,Payroll,O
55,Preparation,O
55,",",O
55,Bonus,O
55,",",O
55,https,O
55,:,O
55,www,O
55,.,O
55,indeed,O
55,.,O
55,com,O
55,r,O
55,Prem,O
55,Koshti,O
55,a1fec9e7289496f0,O
55,?,O
55,isid,O
55,rex,O
55,download,O
55,ikw,O
55,download,O
55,top,O
55,co,O
55,IN,O
55,Overtime,O
55,",",O
55,Attendance,O
55,Incentive,O
55,",",O
55,Production,O
55,Incentive,O
55,",",O
55,Arrear,O
55,Wages,O
55,",",O
55,Wage,O
55,slip,O
55,",",O
55,Full,O
55,Final,O
55,Settlement,O
55,",",O
55,No,O
55,Dues,O
55,Certificate,O
55,",",O
55,Issue,O
55,of,O
55,certificate,O
55,if,O
55,any,O
55,",",O
55,ID,O
55,Punching,O
55,card,O
55,",",O
55,Birth,O
55,day,O
55,card,O
55,etc,O
55,.,O
55,Roles,O
55,and,O
55,responsibilities,O
55,:,O
55,Personal,O
55,HR,O
55,Functions,O
55,:,O
55,Performance,O
55,Appraisal,O
55,Increments,O
55,preparation,O
55,co,O
55,ordination,O
55,.,O
55,Computerized,O
55,Time,O
55,Office,O
55,Management,O
55,",",O
55,HR,O
55,Policy,O
55,.,O
55,Handle,O
55,Payroll,O
55,on,O
55,SAP,B-Skill
55,responsible,O
55,for,O
55,smooth,O
55,functioning,O
55,of,O
55,payroll,O
55,cycle,O
55,.,O
55,Maintain,O
55,employee,O
55,data,O
55,on,O
55,SAP,B-Skill
55,and,O
55,updates,O
55,them,O
55,as,O
55,and,O
55,when,O
55,required,O
55,Reconciling,O
55,statutory,O
55,reports,O
55,i,O
55,.,O
55,e,O
55,.,O
55,PF,O
55,",",O
55,ESIC,O
55,",",O
55,and,O
55,coordinating,O
55,with,O
55,Finance,O
55,Team,O
55,for,O
55,timely,O
55,payment,O
55,.,O
55,Production,O
55,manpower,O
55,MIS,O
55,data,O
55,in,O
55,MS,B-Skill
55,Excel,O
55,daily,O
55,",",O
55,Monthly,O
55,Yearly,O
55,basis,O
55,.,O
55,Performing,O
55,of,O
55,Exit,O
55,Formalities,O
55,and,O
55,processing,O
55,Full,O
55,and,O
55,Final,O
55,Settlement,O
55,for,O
55,exit,O
55,cases,O
55,.,O
55,Maintain,O
55,Attendance,O
55,record,O
55,in,O
55,Electronic,O
55,Punching,O
55,Machine,O
55,.,O
55,Joining,O
55,Formalities,O
55,Pre,O
55,Post,O
55,recruitment,O
55,activities,O
55,General,O
55,Administration,O
55,Office,O
55,stationery,O
55,",",O
55,Telephones,O
55,",",O
55,Fax,O
55,",",O
55,Computers,O
55,",",O
55,Reception,O
55,",",O
55,Purchasing,O
55,First,O
55,Aid,O
55,",",O
55,mineral,O
55,water,O
55,",",O
55,biscuits,O
55,etc,O
55,Technical,O
55,Expertise,O
55,Front,B-Skill
55,End,I-Skill
55,Tool,O
55,Languages,O
55,SAP,B-Skill
55,Technologies,O
55,HR,O
55,and,O
55,Administration,O
55,Functional,O
55,Module,O
55,Database,B-Skill
55,FOXPRO,I-Skill
55,6,O
55,.,O
55,22,O
55,Concepts,B-Skill
55,OOP,O
55,',O
55,S,O
55,",",O
55,Networking,B-Skill
55,",",O
55,DBMS,B-Skill
55,",",O
55,Operating,B-Skill
55,System,I-Skill
55,.,O
55,Operating,B-Skill
55,System,I-Skill
55,MS,B-Skill
55,Dos,O
55,MS,B-Skill
55,OFFICE,I-Skill
55,2007,O
55,",",O
55,2008,O
55,2010,O
55,TRAININGIG,O
55,PROGRAMME,O
55,CONFERENCE,O
55,ATTENDED,O
55,:,O
55,First,O
55,Aid,O
55,Procedure,O
55,conducted,O
55,by,O
55,St,O
55,.,O
55,John,O
55,Ambulance,O
55,Association,O
55,.,O
55,Fire,O
55,Fighting,O
55,by,O
55,Usha,O
55,Fire,O
55,Safety,O
55,.,O
55,Interpersonal,O
55,Skills,O
55,",",O
55,Communication,O
55,",",O
55,Motivational,O
55,related,O
55,various,O
55,Training,O
55,programmes,O
55,organize,O
55,.,O
55,SAP,B-Skill
55,HR,O
55,Module,O
55,conducted,O
55,by,O
55,Covansys,O
55,",",O
55,Mumbai,O
55,.,O
55,Internal,O
55,Auditors,O
55,Training,O
55,Program,O
55,on,O
55,Environmental,O
55,Occupational,O
55,Health,O
55,Safety,O
55,Management,O
55,System,O
56,Pulkit,O
56,Saxena,O
56,New,O
56,Delhi,O
56,",",O
56,Delhi,O
56,Email,O
56,me,O
56,on,O
56,Indeed,O
56,:,O
56,indeed,O
56,.,O
56,com,O
56,r,O
56,Pulkit,O
56,Saxena,O
56,ad3f35bfe88a0410,O
56,I,O
56,have,O
56,a,O
56,high,O
56,degree,O
56,of,O
56,technical,O
56,competence,O
56,",",O
56,a,O
56,strong,O
56,learning,O
56,aptitude,O
56,and,O
56,an,O
56,excellent,O
56,work,O
56,ethic,O
56,.,O
56,I,O
56,am,O
56,a,O
56,technical,O
56,expert,O
56,in,O
56,a,O
56,number,O
56,of,O
56,network,O
56,areas,O
56,",",O
56,in,O
56,particular,O
56,connectivity,O
56,",",O
56,performance,O
56,",",O
56,scalability,O
56,and,O
56,security,O
56,.,O
56,As,O
56,an,O
56,articulate,O
56,communicator,O
56,",",O
56,I,O
56,have,O
56,ability,O
56,to,O
56,influence,O
56,people,O
56,at,O
56,every,O
56,level,O
56,by,O
56,ensuring,O
56,that,O
56,issues,O
56,are,O
56,discussed,O
56,",",O
56,conflicts,O
56,are,O
56,resolved,O
56,and,O
56,the,O
56,best,O
56,solutions,O
56,are,O
56,delivered,O
56,.,O
56,In,O
56,my,O
56,current,O
56,role,O
56,I,O
56,work,O
56,with,O
56,the,O
56,rest,O
56,of,O
56,the,O
56,team,O
56,to,O
56,ensure,O
56,the,O
56,successful,O
56,delivery,O
56,and,O
56,operation,O
56,of,O
56,all,O
56,supported,O
56,services,O
56,.,O
56,Right,O
56,now,O
56,",",O
56,I,O
56,would,O
56,like,O
56,to,O
56,join,O
56,a,O
56,growing,O
56,company,O
56,that,O
56,wants,O
56,to,O
56,recruit,O
56,proven,O
56,and,O
56,experienced,O
56,IT,O
56,people,O
56,.,O
56,Willing,O
56,to,O
56,relocate,O
56,:,O
56,Anywhere,O
56,WORK,O
56,EXPERIENCE,O
56,Cisco,O
56,Samba,O
56,",",O
56,Jammu,O
56,and,O
56,Kashmir,O
56,2000,O
56,to,O
56,2000,O
56,Ample,O
56,knowledge,O
56,in,O
56,Windows,O
56,98,O
56,Me,O
56,Xp,O
56,2000,O
56,Server,O
56,2003,O
56,Server,O
56,2008,O
56,Server,O
56,2008r2,O
56,Server,O
56,2012,O
56,Active,O
56,directory,O
56,management,O
56,",",O
56,NTFS,O
56,security,O
56,",",O
56,disk,O
56,quota,O
56,management,O
56,Good,O
56,understanding,O
56,of,O
56,OSI,O
56,Model,O
56,",",O
56,TCP,O
56,IP,O
56,protocol,O
56,suite,O
56,IP,O
56,",",O
56,ARP,O
56,",",O
56,ICMP,O
56,",",O
56,TCP,O
56,",",O
56,UDP,O
56,",",O
56,RARP,O
56,",",O
56,FTP,O
56,",",O
56,TFTP,O
56,Ample,O
56,understanding,O
56,of,O
56,Bridging,O
56,and,O
56,switching,O
56,concepts,O
56,and,O
56,LAN,O
56,technologies,O
56,IP,O
56,addressing,O
56,and,O
56,subnetting,O
56,",",O
56,Routing,O
56,concepts,O
56,Sound,O
56,knowledge,O
56,of,O
56,routing,O
56,protocols,O
56,RIP,O
56,V1,O
56,V2,O
56,",",O
56,OSPF,O
56,",",O
56,IGRP,O
56,EIGRP,O
56,Switches,O
56,:,O
56,Basic,O
56,Configuration,O
56,VLAN,O
56,setup,O
56,on,O
56,Cisco,O
56,1900,O
56,",",O
56,2950,O
56,",",O
56,2960,O
56,Switches,O
56,Troubleshooting,O
56,.,O
56,Router,B-Skill
56,:,O
56,Basic,O
56,Configuration,O
56,monitoring,O
56,of,O
56,Cisco,O
56,2500,O
56,",",O
56,2600,O
56,",",O
56,1800,O
56,Vlan,O
56,:,O
56,configuration,O
56,",",O
56,switching,O
56,isl,O
56,",",O
56,dotlq,O
56,Cisco,O
56,Firewall,B-Skill
56,5500,O
56,Series,O
56,:,O
56,Configuration,O
56,and,O
56,policies,O
56,Setup,O
56,and,O
56,Troubleshooting,O
56,.,O
56,Back,O
56,up,O
56,and,O
56,restore,O
56,of,O
56,all,O
56,critical,O
56,resources,O
56,including,O
56,router,O
56,switches,O
56,IOS,O
56,",",O
56,Outlook,O
56,",",O
56,DHCP,O
56,",",O
56,DNS,O
56,.,O
56,Functioning,O
56,knowledge,O
56,of,O
56,wan,O
56,solution,O
56,",",O
56,protocol,O
56,HDLC,O
56,",",O
56,PPP,O
56,Working,O
56,knowledge,O
56,of,O
56,",",O
56,DHCP,O
56,Server,O
56,",",O
56,DNS,O
56,Server,O
56,",",O
56,ADDS,O
56,",",O
56,Proxy,O
56,Server,O
56,on,O
56,Linux,O
56,and,O
56,Complete,O
56,Knowledge,O
56,on,O
56,Windows,O
56,Security,O
56,administration,O
56,port,O
56,security,O
56,on,O
56,switch,O
56,and,O
56,IP,O
56,security,O
56,on,O
56,Router,B-Skill
56,via,O
56,Access,O
56,list,O
56,Familiar,O
56,with,O
56,web,O
56,technology,O
56,HTML,B-Skill
56,CSS,O
56,Setting,O
56,up,O
56,Secure,O
56,NFS,O
56,Servers,O
56,with,O
56,multiple,O
56,Clients,O
56,for,O
56,File,O
56,and,O
56,Disk,O
56,sharing,O
56,.,O
56,Setting,O
56,up,O
56,SAMBA,O
56,servers,O
56,",",O
56,to,O
56,enable,O
56,Windows,O
56,clients,O
56,to,O
56,communicate,O
56,with,O
56,Linux,O
56,without,O
56,the,O
56,need,O
56,of,O
56,additional,O
56,software,O
56,on,O
56,the,O
56,Windows,O
56,side,O
56,.,O
56,Configuring,O
56,NIS,O
56,Servers,O
56,for,O
56,Centralized,O
56,and,O
56,secure,O
56,Password,O
56,and,O
56,Login,O
56,Management,O
56,Linux,O
56,user,O
56,management,O
56,creating,O
56,",",O
56,changing,O
56,group,O
56,",",O
56,and,O
56,assign,O
56,permission,O
56,on,O
56,resources,O
56,Recover,O
56,of,O
56,root,O
56,password,O
56,securing,O
56,terminals,O
56,Hardware,O
56,Computer,O
56,assembling,O
56,and,O
56,maintenance,O
56,.,O
56,Troubleshooting,O
56,hardware,B-Skill
56,and,I-Skill
56,software,O
56,problems,O
56,.,O
56,Installing,O
56,and,O
56,configuring,O
56,the,O
56,peripherals,O
56,",",O
56,components,O
56,and,O
56,drivers,O
56,.,O
56,https,O
56,:,O
56,www,O
56,.,O
56,indeed,O
56,.,O
56,com,O
56,r,O
56,Pulkit,O
56,Saxena,O
56,ad3f35bfe88a0410,O
56,?,O
56,isid,O
56,rex,O
56,download,O
56,ikw,O
56,download,O
56,top,O
56,co,O
56,IN,O
56,Installing,O
56,software,O
56,and,O
56,application,O
56,to,O
56,user,O
56,standards,O
56,.,O
56,EDUCATION,O
56,MCL,O
56,in,O
56,Computer,O
56,Application,O
56,IGNOU,O
56,BACHELOR,O
56,',O
56,S,O
56,IN,O
56,SCIENCE,O
56,in,O
56,COMPUTER,O
56,NETWORKING,O
56,Karnataka,O
56,State,O
56,University,O
56,Computer,O
56,Networking,O
56,Aptech,O
56,Institute,O
56,of,O
56,Technology,O
56,Computing,O
56,Aptech,O
56,Institute,O
56,of,O
56,Technology,O
56,SKILLS,O
56,Firewall,B-Skill
56,1,O
56,year,O
56,",",O
56,HTML,B-Skill
56,1,O
56,year,O
56,",",O
56,MICROSOFT,B-Skill
56,WINDOWS,B-Skill
56,1,O
56,year,O
56,",",O
56,Router,B-Skill
56,1,O
56,year,O
56,",",O
56,security,O
56,.,O
56,1,O
56,year,O
56,ADDITIONAL,O
56,INFORMATION,O
56,SKILLS,O
56,A,O
56,computer,O
56,expert,O
56,with,O
56,hardware,B-Skill
56,and,I-Skill
56,software,O
56,grab,O
56,.,O
56,Administration,O
56,and,O
56,Back,O
56,end,O
56,handling,O
56,Technical,O
56,on,O
56,overall,O
56,basis,O
56,of,O
56,the,O
56,Branch,O
56,.,O
56,Convincing,O
56,people,O
56,tactfully,O
56,so,O
56,as,O
56,to,O
56,make,O
56,the,O
56,company,O
56,an,O
56,option,O
56,for,O
56,the,O
56,user,O
56,.,O
56,AREAS,O
56,OF,O
56,EXPERTISE,O
56,Server,O
56,administration,O
56,Technical,O
56,documentation,O
56,Network,O
56,security,O
56,Network,O
56,management,O
56,Data,O
56,backups,O
56,Disaster,O
56,recovery,O
56,Cisco,O
56,Router,B-Skill
56,Cisco,O
56,Switch,O
56,Network,O
56,management,O
56,Switching,O
56,Routers,O
56,Firewalls,O
56,Firewall,B-Skill
56,principles,O
56,Remote,O
56,Access,O
56,PROFESSIONAL,O
56,ACESE,O
56,RIM,O
56,MICROSOFT,B-Skill
56,Certified,O
56,ADDITIONAL,O
56,SKILLS,O
56,ADVANCED,B-Skill
56,MS,I-Skill
56,OFFICE,O
56,WORD,O
56,",",O
56,POWERPOINT,B-Skill
56,",",O
56,EXCEL,B-Skill
56,",",O
56,ETC,B-Skill
56,.,O
56,ADOBE,B-Skill
56,PHOTOSHOP,I-Skill
56,",",O
56,READER,B-Skill
56,X,I-Skill
56,",",O
56,ACROBAT,B-Skill
56,",",O
56,COREL,B-Skill
56,DRAW,I-Skill
56,",",O
56,MICROMEDIA,B-Skill
56,FLASH,I-Skill
56,ETC,B-Skill
56,.,O
56,JAVA,B-Skill
56,NETBEANS,I-Skill
56,",",O
56,SQL,B-Skill
56,",",O
56,HTML,B-Skill
56,",",O
56,CMD,B-Skill
56,PROMPT,I-Skill
56,",",O
56,ETC,B-Skill
56,.,O
56,FAMILIAR,O
56,WITH,O
56,ALL,O
56,SORTS,O
56,OF,O
56,WINDOW,B-Skill
56,SETS,I-Skill
56,AND,O
56,WEB,B-Skill
56,BROWSERS,I-Skill
56,.,O
56,ALL,O
56,KINDS,O
56,OF,O
56,UTILITY,O
56,SOFTWARES,O
56,AND,O
56,HARDWARE,O
56,OPTIONS,O
56,TO,O
56,INCREASE,O
56,EFFICIENCY,O
56,AND,O
56,EFFECTIVENESS,B-Skill
56,IN,I-Skill
56,WORKING,O
56,.,O
56,COMPLETE,O
56,KNOWLEDGE,O
56,OF,O
56,MICROSOFT,B-Skill
56,EXCHANGE,I-Skill
56,SERVER,O
56,2012,O
56,.,O
56,CAN,O
56,DEVELOP,O
56,WEBSITES,O
56,BASED,O
56,ON,O
56,HTML,B-Skill
56,",",O
56,PHP,B-Skill
56,ETC,B-Skill
56,.,O
56,BASIC,O
56,KNOWLEDGE,O
56,OF,O
56,ANDROID,B-Skill
56,AND,O
56,MAC,B-Skill
56,APPLICATIONS,O
56,.,O
56,COMPLETE,O
56,KNOWLEDGE,O
56,OF,O
56,SERVER,O
56,AND,O
56,CLIENT,O
56,BASED,O
56,ENVIRONMENT,O
56,BASIC,O
56,KNOWLEDGE,O
56,OF,O
56,MICROSOFT,B-Skill
56,WINDOWS,B-Skill
56,FIREWALL,I-Skill
57,Puneet,O
57,Singh,O
57,Associate,O
57,Software,O
57,Engineer,O
57,Bengaluru,O
57,",",O
57,Karnataka,O
57,Email,O
57,me,O
57,on,O
57,Indeed,O
57,:,O
57,indeed,O
57,.,O
57,com,O
57,r,O
57,Puneet,O
57,Singh,O
57,cb1ede9ee6d21bca,O
57,Willing,O
57,to,O
57,relocate,O
57,to,O
57,:,O
57,Bangalore,O
57,Urban,O
57,",",O
57,Karnataka,O
57,WORK,O
57,EXPERIENCE,O
57,Associate,O
57,Software,O
57,Engineer,O
57,oracle,O
57,Associate,O
57,Software,O
57,Engineer,O
57,in,O
57,Oracle,B-Skill
57,India,O
57,Pvt,O
57,Ltd,O
57,.,O
57,through,O
57,Trigent,O
57,Software,O
57,Pvt,O
57,Ltd,O
57,Experience,O
57,in,O
57,Oracle,B-Skill
57,Hyperion,O
57,Products,O
57,and,O
57,Automation,O
57,Scripting,O
57,.,O
57,September,O
57,2017,O
57,onwards,O
57,Perform,O
57,automation,O
57,through,O
57,python,B-Skill
57,and,O
57,batch,O
57,scripting,O
57,.,O
57,Provide,O
57,application,O
57,maintenance,O
57,and,O
57,client,O
57,support,O
57,.,O
57,EDUCATION,O
57,B,O
57,.,O
57,E,O
57,.,O
57,in,O
57,ENC,O
57,North,O
57,Maharashtra,O
57,University,O
57,2017,O
57,Certificate,O
57,Institute,O
57,Board,O
57,SKILLS,O
57,C++,B-Skill
57,Less,O
57,than,O
57,1,O
57,year,O
57,",",O
57,DATABASES,B-Skill
57,Less,O
57,than,O
57,1,O
57,year,O
57,",",O
57,ECLIPSE,B-Skill
